rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
501–600,Federal University of Toulouse Midi-Pyrénées,"108,889",19.8,14%,39.3–42.0,26.40,27.5,61.2,39.9,66,2023
501–600,Florida International University,"35,590",23.3,9%,39.3–42.0,32.20,27.4,62.7,37.9,41.7,2023
501–600,University of Fribourg,"6,880",15.6,14%,39.3–42.0,29.30,31.3,54.8,49.4,82.5,2023
501–600,"Goldsmiths, University of London","9,215",14.9,39%,39.3–42.0,25.50,25.9,63.4,37,80.7,2023
501–600,Government College University Faisalabad,"21,219",27.3,0%,39.3–42.0,16.80,13.1,88.1,37,45.3,2023
501–600,University of Greenwich,"15,045",20.2,44%,39.3–42.0,18.10,16.8,78.2,37.8,94.6,2023
501–600,University of Guelph,"22,763",27.4,10%,39.3–42.0,29.50,33.4,48.7,49.3,60.6,2023
501–600,Gwangju Institute of Science and Technology (GIST),"1,808",10,8%,39.3–42.0,44.50,40.8,31.4,76.8,39.8,2023
501–600,Harokopio University of Athens,"3,125",46.6,3%,39.3–42.0,23.20,24.2,76.2,43.9,43.9,2023
501–600,Heriot-Watt University,"9,735",17.9,37%,39.3–42.0,31.20,31.1,48.3,43,94,2023
501–600,Hokkaido University,"18,263",8.4,11%,39.3–42.0,43.10,40.8,32.2,65.4,44,2023
501–600,Hong Kong Baptist University,"8,358",12.4,62%,39.3–42.0,26.50,28.2,57.4,40.1,98,2023
501–600,University of Hull,"12,565",17.2,19%,39.3–42.0,25.30,24.6,62.1,38.2,77.6,2023
501–600,University of Iceland,"10,642",17.9,10%,39.3–42.0,18.70,32,66.3,63.1,61.6,2023
501–600,Indian Institute of Technology Ropar,"2,339",13.6,0%,39.3–42.0,30.10,15.4,78.4,42.7,19.4,2023
501–600,University of Insubria,"9,789",27,6%,39.3–42.0,18.00,22.6,84.8,38.6,40.3,2023
501–600,"International Institute of Information Technology, Hyderabad","1,862",18.1,7%,39.3–42.0,18.40,23.1,79.5,68.8,30.2,2023
501–600,Iran University of Science and Technology,"15,436",33.9,1%,39.3–42.0,32.60,36.8,54.2,98.4,21.2,2023
501–600,"Islamic Azad University, Najafabad Branch (IAUN)","21,971",17.7,0%,39.3–42.0,21.90,8.5,96.4,37.3,23.5,2023
501–600,Constructor University,"1,556",21.6,84%,39.3–42.0,34.50,31.4,40.5,56.2,90.2,2023
501–600,Jamia Millia Islamia,"10,481",11.2,2%,39.3–42.0,36.60,12.5,75.8,38.2,27.7,2023
501–600,Jimma University,"30,473",16.3,0%,39.3–42.0,14.70,9.5,100,37.5,39.5,2023
501–600,Johannes Kepler University of Linz,"7,133",22.5,13%,39.3–42.0,32.50,32.9,42.3,73.1,70.4,2023
501–600,Jordan University of Science and Technology,"25,905",14.9,13%,39.3–42.0,15.70,10.3,92.2,38.2,50.6,2023
501–600,Kafrelsheikh University,"62,533",26.1,2%,39.3–42.0,13.60,8.4,96.7,39.2,48.3,2023
501–600,Kashan University of Medical Sciences and Health Services,"3,419",12.8,2%,39.3–42.0,32.00,13.4,84,37.4,22.9,2023
501–600,Keele University,"9,170",15.3,16%,39.3–42.0,21.10,24.8,68.4,37.5,73.1,2023
501–600,University of Kentucky,"27,216",11.2,4%,39.3–42.0,36.10,27.3,59.2,40.4,39,2023
501–600,Kermanshah University of Medical Sciences,"5,759",9.6,12%,39.3–42.0,20.80,10.3,95,37.3,39.3,2023
501–600,University of Kragujevac,"16,679",15.8,1%,39.3–42.0,21.50,8.3,96,39.3,33.3,2023
501–600,Kyushu University,"18,568",7.8,14%,39.3–42.0,46.00,42.5,34.8,71,43.6,2023
501–600,Lebanese American University,"7,057",10.1,19%,39.3–42.0,29.40,11.9,69.5,37,86.5,2023
501–600,University of Lille,"75,291",29.6,14%,39.3–42.0,30.70,21.5,59.5,42.2,62.5,2023
501–600,University of Lisbon,"48,404",18.1,18%,39.3–42.0,26.40,35.7,53.4,43,60.4,2023
501–600,University of Management and Technology,"22,520",22.2,2%,39.3–42.0,14.80,9.5,99.9,39.5,45.4,2023
501–600,University of Messina,"15,290",24.2,3%,39.3–42.0,31.70,23.6,72.1,38.6,32.1,2023
501–600,Middle East Technical University,"17,151",22.5,10%,39.3–42.0,37.50,42.4,35.4,99.9,44.6,2023
501–600,Missouri University of Science and Technology,"7,617",22.3,9%,39.3–42.0,29.00,26.7,61.3,58.7,62.9,2023
501–600,University of Mons,"7,450",26.9,17%,39.3–42.0,23.10,27,60.1,41.3,69.9,2023
501–600,National Tsing Hua University,"13,711",16.3,11%,39.3–42.0,32.60,42.6,47.2,69.2,43,2023
501–600,National Yang Ming Chiao Tung University,"16,425",14.2,11%,39.3–42.0,41.30,46.7,34.9,79.9,41.3,2023
501–600,University of Neuchâtel,"4,148",11.1,21%,39.3–42.0,26.20,25.2,58.3,39.5,88.7,2023
501–600,University of Nicosia,"4,696",11.3,54%,39.3–42.0,19.60,16.6,75.7,37.4,94.8,2023
501–600,Northumbria University,"22,500",16.2,22%,39.3–42.0,20.50,22.4,71.5,37.5,81.6,2023
501–600,Northwestern Polytechnical University,"34,095",13.9,4%,39.3–42.0,30.20,37.7,54.8,69.5,40.1,2023
501–600,Nottingham Trent University,"29,925",15.3,21%,39.3–42.0,19.40,15,79.6,37.5,82.2,2023
501–600,Open University of Catalonia,"32,319",100.5,6%,39.3–42.0,20.00,18.9,81.2,37.7,48.1,2023
501–600,University of Peradeniya,"16,123",10.7,1%,39.3–42.0,17.30,8.9,99.2,39.1,40.3,2023
501–600,Universitat Ramon Llull,"14,900",22.2,19%,39.3–42.0,19.50,17,83.6,40,66.5,2023
501–600,University of Salerno,"26,289",27.4,3%,39.3–42.0,18.90,23.3,77.4,39.1,35,2023
501–600,University of Saskatchewan,"17,741",17.6,22%,39.3–42.0,36.70,30.3,48.6,69.7,75,2023
501–600,University of Sassari,"15,065",37.9,2%,39.3–42.0,32.10,27.6,62.4,38.4,37.9,2023
501–600,Saveetha Institute of Medical and Technical Sciences,"12,394",7.4,1%,39.3–42.0,22.40,8.5,97.1,38.1,35.3,2023
501–600,Sciences Po,"12,872",45.2,37%,39.3–42.0,28.80,25.1,57.9,39.1,82.1,2023
501–600,Shiraz University of Technology,"1,437",13.8,0%,39.3–42.0,28.40,22.8,78,42.1,29.4,2023
501–600,SOAS University of London,"4,655",12.8,53%,39.3–42.0,33.90,38.5,42.4,37,81.4,2023
501–600,University of South Carolina-Columbia,"33,025",15.6,5%,39.3–42.0,35.00,24,65.5,37.6,45.9,2023
501–600,Southwestern University of Finance and Economics,"23,330",16.4,2%,39.3–42.0,20.00,12.8,93.6,39.8,39.7,2023
501–600,University of Stavanger,"11,089",11.4,11%,39.3–42.0,20.70,15.6,72.3,41.3,77,2023
501–600,Stevens Institute of Technology,"6,624",18.6,35%,39.3–42.0,22.80,20.5,69.6,37.6,73.5,2023
501–600,SUNY University at Albany,"16,090",17.2,8%,39.3–42.0,24.60,25.7,71.4,44.6,50.4,2023
501–600,University of Tabuk,"29,471",14.4,2%,39.3–42.0,16.10,8.6,87.9,41.7,72.9,2023
501–600,Technion Israel Institute of Technology,"15,147",21,12%,39.3–42.0,33.70,30.9,51.2,38.6,72,2023
501–600,Tokyo Medical and Dental University (TMDU),"3,010",4.4,11%,39.3–42.0,45.10,29.7,44,74.5,31.7,2023
501–600,University of Trieste,"16,677",24.9,7%,39.3–42.0,28.50,25.5,63.8,39,47.5,2023
501–600,University of Tsukuba,"15,725",12.7,16%,39.3–42.0,43.90,37.8,38.5,43.7,43,2023
501–600,TU Dortmund University,"25,046",74.8,10%,39.3–42.0,35.90,43.2,43.7,46.1,44.2,2023
501–600,University of Tuscia,"6,272",20,4%,39.3–42.0,19.10,20.2,81.6,47.7,39.5,2023
501–600,University of Udine,"12,326",18.5,5%,39.3–42.0,26.10,19.6,73.6,39.9,38.2,2023
501–600,UiT The Arctic University of Norway,"14,377",10.1,10%,39.3–42.0,22.80,20.8,75.3,39,68.6,2023
501–600,University of Valencia,"50,575",14.3,14%,39.3–42.0,23.00,23.8,71.3,39,49.9,2023
501–600,University of Vic – Central University of Catalonia,"6,472",14,20%,39.3–42.0,16.10,12,91.6,37.9,59.7,2023
501–600,Victoria University,"16,106",45.2,25%,39.3–42.0,25.50,26.9,63.6,44.5,79.1,2023
501–600,Virginia Commonwealth University,"26,472",10.7,4%,39.3–42.0,28.90,12.3,86.2,42.5,30.7,2023
501–600,Wayne State University,"22,941",11.9,5%,39.3–42.0,34.00,18.6,67.2,48.8,35.3,2023
501–600,The University of the West Indies,"24,811",17,1%,39.3–42.0,17.60,10.8,90.3,38.9,58.1,2023
501–600,Xi’an Jiaotong University,"44,942",14.1,6%,39.3–42.0,36.40,42.7,47.1,75,29.4,2023
501–600,University of Zambia,"16,903",21.2,1%,39.3–42.0,15.70,9.2,96.8,38.4,49.9,2023
501–600,Zayed University,"8,593",14.1,2%,39.3–42.0,17.70,16,79.1,37.6,74.5,2023
501–600,Zhejiang Normal University,"26,928",11.7,7%,39.3–42.0,16.70,15.5,87.5,65.4,30.5,2023
601–800,Abdul Wali Khan University Mardan,"10,314",20.9,0%,34.0–39.2,15.00,12,88,36.9,46.4,2023
601–800,Åbo Akademi University,"5,399",17.6,10%,34.0–39.2,22.00,31.2,44.4,40,65,2023
601–800,Addis Ababa University,"46,881",14.8,0%,34.0–39.2,19.60,12.4,79.5,41.9,46.6,2023
601–800,Ahvaz Jundishapur University of Medical Sciences (AJUMS),"8,601",11.6,2%,34.0–39.2,33.50,10,65.5,37.5,18.2,2023
601–800,Ajou University,"7,574",14.2,17%,34.0–39.2,31.10,37.5,41.7,74.3,44.4,2023
601–800,Amedeo Avogadro University of Eastern Piedmont,"14,292",37.1,7%,34.0–39.2,13.90,22.2,64.5,37.5,41.6,2023
601–800,American University,"12,495",11.6,11%,34.0–39.2,40.70,16.8,55.7,42.5,37.3,2023
601–800,American University of Sharjah,"4,468",11.9,76%,34.0–39.2,20.90,21.3,45.6,38.9,93.5,2023
601–800,Amirkabir University of Technology,"10,673",21.2,2%,34.0–39.2,30.10,31.9,54.9,64.9,31.7,2023
601–800,University of Antofagasta,"8,083",20.4,2%,34.0–39.2,14.80,9.5,81,36.9,52.4,2023
601–800,University of Arkansas,"25,207",19.4,4%,34.0–39.2,29.10,27.6,48.5,39.5,30.6,2023
601–800,Auburn University,"27,512",18.2,10%,34.0–39.2,32.40,23.4,45.9,43.8,49.3,2023
601–800,Azarbaijan Shahid Madani University,"7,350",26.2,0%,34.0–39.2,18.10,13,83.8,38.4,22.7,2023
601–800,University of Babylon,"26,449",12.7,0%,34.0–39.2,18.00,7.8,85,37,21.6,2023
601–800,Bahçeşehir University,"17,813",47.2,18%,34.0–39.2,19.30,20.9,62.3,51.9,49.5,2023
601–800,Bahria University,"19,573",22.2,1%,34.0–39.2,13.60,9.1,79.7,37.4,43.7,2023
601–800,Banaras Hindu University,"13,900",8.7,3%,34.0–39.2,38.80,16.9,66,37,20.1,2023
601–800,University of Bari Aldo Moro,"29,905",21.6,2%,34.0–39.2,16.60,22.8,72.5,38.9,33.6,2023
601–800,Bar-Ilan University,"17,255",17.3,4%,34.0–39.2,30.50,34,42,49.4,50.3,2023
601–800,Baylor University,"19,700",17.7,7%,34.0–39.2,33.70,18.3,52.4,37.4,29.3,2023
601–800,Beirut Arab University,"5,698",12,18%,34.0–39.2,33.60,16.4,56.1,37,83.9,2023
601–800,Ben-Gurion University of the Negev,"16,468",20.4,2%,34.0–39.2,30.30,31.1,43.4,42.8,37,2023
601–800,Benha University,"110,645",32.5,3%,34.0–39.2,16.50,8.6,77,37.8,45.1,2023
601–800,Université Bourgogne Franche-Comté (UBFC),"67,049",37.3,11%,34.0–39.2,19.60,18.3,69.7,40.7,55.4,2023
601–800,Ca’ Foscari University of Venice,"18,231",38.3,10%,34.0–39.2,34.40,32.3,34.3,44.6,60.8,2023
601–800,University of Camerino (Unicam),"8,129",27.9,10%,34.0–39.2,20.90,15.8,61.4,44.7,49.3,2023
601–800,University of Canterbury,"15,245",18.4,22%,34.0–39.2,25.20,27.5,45.3,39.7,92,2023
601–800,Capital Medical University,"15,254",4.9,5%,34.0–39.2,30.40,18.3,65.8,37.3,22.8,2023
601–800,Carleton University,"28,760",29.7,22%,34.0–39.2,21.50,30.5,50.4,43,72.2,2023
601–800,University of Central Florida,"62,248",36.1,5%,34.0–39.2,26.10,29.5,60.1,46,34.4,2023
601–800,Central Queensland University,"15,453",20.7,26%,34.0–39.2,19.40,19.6,66.5,40.3,61.7,2023
601–800,Chongqing University,"40,696",19.9,3%,34.0–39.2,27.80,33.2,52.8,85.2,24.8,2023
601–800,Chung-Ang University,"18,101",22.7,22%,34.0–39.2,37.30,38.3,29.2,78.6,56.1,2023
601–800,Clark University,"3,273",11.6,25%,34.0–39.2,24.90,20.7,64.9,36.9,58.4,2023
601–800,University of Coimbra,"21,429",18,19%,34.0–39.2,25.10,35.2,40.4,49.8,59.5,2023
601–800,University of Colombo,"31,792",31.9,0%,34.0–39.2,28.90,9.6,74.5,37,37,2023
601–800,COMSATS University Islamabad,"33,465",14.8,2%,34.0–39.2,17.10,14.7,78.2,37,46.8,2023
601–800,Concordia University,"35,592",33.5,34%,34.0–39.2,22.60,27.4,46.4,39.2,85.6,2023
601–800,University of Córdoba,"16,847",13.5,10%,34.0–39.2,22.70,21.2,56,39.4,47.5,2023
601–800,University of Costa Rica,"31,545",13.4,2%,34.0–39.2,18.20,9,71.2,36.9,48.1,2023
601–800,Covenant University,"8,362",15.5,1%,34.0–39.2,22.10,24.8,59.4,44.3,46,2023
601–800,Cyprus University of Technology,"3,280",16.9,14%,34.0–39.2,23.70,16.7,53.9,38.9,78.6,2023
601–800,Dalian University of Technology,"38,465",15,3%,34.0–39.2,28.60,29.6,46.1,73,31.9,2023
601–800,Delhi Technological University,"11,196",22.3,3%,34.0–39.2,17.80,17,80.1,42.5,17.3,2023
601–800,De Montfort University,"24,490",20.2,38%,34.0–39.2,17.00,14.8,59.3,37,89.6,2023
601–800,University of Derby,"15,525",14.6,18%,34.0–39.2,16.50,12,66.5,37.4,70.2,2023
601–800,University of Desarrollo,"15,933",15.9,3%,34.0–39.2,15.00,10.1,73.8,39.6,50.6,2023
601–800,University of Dhaka,"211,424",16.1,3%,34.0–39.2,15.20,8.6,85.9,37.3,43.1,2023
601–800,Dow University of Health Sciences,"7,249",6.8,3%,34.0–39.2,20.80,8.2,74,37.2,35.8,2023
601–800,University of Eastern Finland,"11,898",18.2,5%,34.0–39.2,24.80,29.1,58.3,40,50.5,2023
601–800,Universidade Eduardo Mondlane,"45,256",26.1,0%,34.0–39.2,12.10,8.4,89.4,36.9,48.7,2023
601–800,"University of Engineering and Technology, Taxila","5,290",19.3,2%,34.0–39.2,15.10,12.5,88.9,37.2,42.7,2023
601–800,ENSTA Bretagne,830,8.1,5%,34.0–39.2,26.30,23.3,48.7,64.7,49.5,2023
601–800,Eötvös Loránd University,"30,190",17.5,9%,34.0–39.2,32.90,18.2,49.6,37.2,52.1,2023
601–800,Fayoum University,"44,786",16.8,0%,34.0–39.2,15.30,10.4,79.7,40.2,42.4,2023
601–800,Universidade Federal do Rio Grande do Sul,"39,169",14.1,1%,34.0–39.2,32.10,21.9,50.8,39.8,28.7,2023
601–800,Universidade Federal de São Paulo (UNIFESP),"18,877",10.3,1%,34.0–39.2,29.60,21.4,55.4,37.3,30.5,2023
601–800,Federation University Australia,"11,684",22.2,52%,34.0–39.2,18.60,15.8,70.5,41.1,81.2,2023
601–800,Gabriele d‘Annunzio University,"23,416",32.4,2%,34.0–39.2,15.10,18.9,72.9,37.8,38.4,2023
601–800,University of Georgia,"37,465",13.2,7%,34.0–39.2,39.50,25.8,52.8,39.2,37.6,2023
601–800,Glasgow Caledonian University,"14,270",23.6,19%,34.0–39.2,18.40,13.8,65.4,37.4,69,2023
601–800,University of Granada,"54,619",14.5,10%,34.0–39.2,23.20,28.8,50.5,37.2,50.2,2023
601–800,Graphic Era University,"7,823",14.3,1%,34.0–39.2,25.00,9,83.1,41.6,25.5,2023
601–800,University of Graz,"12,531",12.4,17%,34.0–39.2,25.20,19.3,59.3,38.2,81.7,2023
601–800,Graz University of Technology,"6,353",8.6,23%,34.0–39.2,32.00,20.3,42.5,63.1,83.6,2023
601–800,Guangzhou University,"36,701",19.4,0%,34.0–39.2,16.10,14.3,76.9,41.5,28.9,2023
601–800,Guangzhou Medical University,"12,891",1.7,2%,34.0–39.2,22.20,8.3,87.6,38.2,24.2,2023
601–800,Hacettepe University,"38,444",20.1,3%,34.0–39.2,29.00,26.1,51.9,89.1,25.7,2023
601–800,University of Haifa,"17,353",17.7,3%,34.0–39.2,21.50,29.1,66.4,38.1,36.1,2023
601–800,Hamburg University of Technology,"4,668",28.9,23%,34.0–39.2,36.10,23.9,42.5,88.1,56.9,2023
601–800,Hazara University Mansehra,"12,145",26.5,0%,34.0–39.2,17.40,10.1,82,37,44.3,2023
601–800,University of Hertfordshire,"18,780",15.5,38%,34.0–39.2,17.70,13.2,58.1,37.3,86.1,2023
601–800,University of Houston,"46,958",27,7%,34.0–39.2,34.90,28,48.8,42.5,43.2,2023
601–800,University of Huddersfield,"14,410",19.9,26%,34.0–39.2,23.20,23.7,49.8,39.7,82.8,2023
601–800,Icesi University,"6,279",8,2%,34.0–39.2,19.10,9.1,86,37.4,37.3,2023
601–800,Ilam University of Medical Sciences,"2,687",13,4%,34.0–39.2,26.10,10.7,85.1,38.5,20.8,2023
601–800,Imam Abdulrahman Bin Faisal University,"22,059",8.7,4%,34.0–39.2,22.10,9.9,64,37.5,72.9,2023
601–800,Indian Institute of Technology Indore,"2,001",11.7,0%,34.0–39.2,32.80,23.7,61.8,39.1,24.9,2023
601–800,Indraprastha Institute of Information Technology Delhi,"2,399",23.1,2%,34.0–39.2,21.50,17.5,69.6,78.9,33.8,2023
601–800,"International Islamic University, Islamabad","25,221",25.1,7%,34.0–39.2,17.20,10.8,80.7,36.9,52.2,2023
601–800,Iran University of Medical Sciences,"8,840",8.3,5%,34.0–39.2,46.00,14.9,56.1,41.7,27.1,2023
601–800,Istanbul Technical University,"18,562",24.2,15%,34.0–39.2,31.90,35.5,29.1,100,42.6,2023
601–800,Jagiellonian University,"34,725",9.6,11%,34.0–39.2,31.30,25.3,56.7,37.6,40.9,2023
601–800,Jamia Hamdard University,"9,636",20,3%,34.0–39.2,18.90,12.6,73.3,40.5,31.3,2023
601–800,Jawaharlal Nehru University,"8,840",14.2,2%,34.0–39.2,44.10,23.5,38.3,37.9,19.5,2023
601–800,Jiangsu University,"35,687",9.5,6%,34.0–39.2,21.00,12.5,66.5,58.8,44.4,2023
601–800,Jinan University,"41,858",16.6,27%,34.0–39.2,21.60,20.2,57.1,45,52.9,2023
601–800,University of Johannesburg,"29,167",25.1,15%,34.0–39.2,24.70,33.4,35.8,45.5,74.9,2023
601–800,Jönköping University,"6,762",13,14%,34.0–39.2,18.60,18.3,58.9,38.1,65.5,2023
601–800,The University of Jordan,"30,380",13.4,13%,34.0–39.2,24.80,12.4,60.9,40.8,59.9,2023
601–800,Jouf University,"19,826",9.8,3%,34.0–39.2,27.30,17.7,47.7,38.4,75,2023
601–800,University of Kaiserslautern,"8,572",28.8,22%,34.0–39.2,37.50,26.7,32.2,62.5,54.9,2023
601–800,Kalasalingam Academy of Research and Education,"7,365",8.8,3%,34.0–39.2,22.30,9.3,82.3,39.3,23.3,2023
601–800,Kansai Medical University,"1,086",1.3,2%,34.0–39.2,27.60,8.5,82.6,38.1,18.2,2023
601–800,University of Kashan,"8,190",27.2,3%,34.0–39.2,21.40,19.2,76.3,38.4,22.8,2023
601–800,Universiti Kebangsaan Malaysia,"16,873",10.1,14%,34.0–39.2,37.60,23.9,47.1,40.1,65.7,2023
601–800,KIIT University,"24,796",12.3,9%,34.0–39.2,30.30,13.6,67.5,69.5,28,2023
601–800,King Saud bin Abdulaziz University for Health Sciences,"7,870",11.3,1%,34.0–39.2,34.80,13.9,50.1,42.9,62.9,2023
601–800,Konkuk University,"13,375",26.2,14%,34.0–39.2,30.60,37.8,30.5,45.8,42.1,2023
601–800,Kore University of Enna,"5,053",14.5,1%,34.0–39.2,16.70,12.1,86.3,37.9,37.7,2023
601–800,University of Kurdistan,"12,924",34.6,5%,34.0–39.2,14.70,14.4,74.2,41.8,30.9,2023
601–800,Lahore University of Management Sciences,"4,499",13.8,1%,34.0–39.2,21.50,15.7,64.5,38.8,47.2,2023
601–800,Lehigh University,"6,459",11.1,18%,34.0–39.2,28.30,21.4,52.3,39.3,65.2,2023
601–800,University of Limerick,"14,733",25.1,20%,34.0–39.2,24.20,30.3,50.8,40.7,83,2023
601–800,London South Bank University,"13,050",16.8,35%,34.0–39.2,18.00,12.1,63.5,37.5,87.7,2023
601–800,University of Lorraine,"61,210",20.2,17%,34.0–39.2,23.20,17.8,54.6,39.7,64.7,2023
601–800,Louisiana State University,"29,191",18.2,5%,34.0–39.2,34.80,21.4,47,38.2,39.9,2023
601–800,Lviv Polytechnic National University,"21,367",10.5,1%,34.0–39.2,19.40,10.7,53.7,38,25.3,2023
601–800,Maharishi Markandeshwar University (MMU),"9,053",13.3,10%,34.0–39.2,19.90,8.2,76.8,37.3,26.6,2023
601–800,Majmaah University,"20,844",14.2,2%,34.0–39.2,16.00,8.5,71.4,37,72.6,2023
601–800,University of Malakand,"7,757",27.1,1%,34.0–39.2,17.00,11.4,79.3,37.5,44.8,2023
601–800,Manchester Metropolitan University,"29,195",15.9,19%,34.0–39.2,19.10,17.4,69.1,37.4,73.8,2023
601–800,Mansoura University,"161,977",47.5,3%,34.0–39.2,20.70,11.5,80.6,43.7,48.9,2023
601–800,Marche Polytechnic University,"10,544",22.4,5%,34.0–39.2,20.40,22.3,73.1,45.4,33.9,2023
601–800,"University of Maryland, Baltimore County","11,456",16.8,8%,34.0–39.2,23.00,22.2,58.4,37.9,37.7,2023
601–800,Mashhad University of Medical Sciences,"9,148",9.7,4%,34.0–39.2,29.30,13.5,60.9,37,26.2,2023
601–800,Massey University,"17,534",16.1,29%,34.0–39.2,24.30,25.8,39.7,43.8,92.9,2023
601–800,Medical University of Lodz,"10,294",8.6,10%,34.0–39.2,20.70,9.7,80.1,37.1,30.4,2023
601–800,Memorial University of Newfoundland,"16,098",14.9,21%,34.0–39.2,23.30,22.7,47.6,72.1,81.2,2023
601–800,Minia University,"75,566",17.9,1%,34.0–39.2,15.90,8.5,74.9,37.1,46.2,2023
601–800,Mizzou - University of Missouri,"25,113",11.8,4%,34.0–39.2,34.80,25.3,52.1,40.2,44.7,2023
601–800,University of Mohaghegh Ardabili,"11,435",28.7,0%,34.0–39.2,20.90,11.1,75.1,37.2,27.5,2023
601–800,University of Nairobi,"52,678",34.5,2%,34.0–39.2,13.20,8.8,86.9,36.9,47.3,2023
601–800,University of Namibia,"29,369",21.8,3%,34.0–39.2,13.30,8,90.3,36.9,64.2,2023
601–800,Nanjing Agricultural University,"28,184",17,2%,34.0–39.2,20.50,24.1,59.5,47.5,24.9,2023
601–800,Nantes Université,"36,281",24,11%,34.0–39.2,27.30,24.4,62,42,51.9,2023
601–800,National Cheng Kung University (NCKU),"20,080",15.1,12%,34.0–39.2,31.90,39.9,25.2,100,38.7,2023
601–800,National Taiwan University of Science and Technology (Taiwan Tech),"8,906",17.9,18%,34.0–39.2,26.80,35.9,41.6,65.9,53.7,2023
601–800,National Institute of Technology Silchar,"3,900",13.9,3%,34.0–39.2,28.40,16,61.3,38,17.7,2023
601–800,National Yunlin University of Science and Technology,"9,135",21.8,6%,34.0–39.2,19.60,27.1,57.1,93.3,34.3,2023
601–800,Near East University,"20,103",24.5,83%,34.0–39.2,20.70,17.4,57.6,78.5,95.7,2023
601–800,"University of Nevada, Las Vegas","26,730",23.2,4%,34.0–39.2,31.80,24.6,50.7,37.3,31,2023
601–800,University of New Brunswick UNB,"8,661",14.7,15%,34.0–39.2,20.50,21.3,52.4,38.4,74.8,2023
601–800,New Jersey Institute of Technology,"9,757",14.6,24%,34.0–39.2,20.50,20.6,60.6,40.1,85.2,2023
601–800,University of North Carolina at Charlotte,"27,579",20.5,5%,34.0–39.2,20.20,19.3,71.7,39.4,31.6,2023
601–800,North South University,"24,760",30.9,0%,34.0–39.2,12.70,9.3,87.8,36.9,34.8,2023
601–800,North-West University,"40,095",24.3,3%,34.0–39.2,20.40,18.5,67.3,40.4,50.8,2023
601–800,Norwegian University of Life Sciences,"6,786",7.6,12%,34.0–39.2,25.00,13.3,61.8,41,72.3,2023
601–800,NOVA University of Lisbon,"20,996",17.8,23%,34.0–39.2,23.70,31.1,42.4,54.5,64.2,2023
601–800,"University of Occupational and Environmental Health, Japan","1,157",2.5,2%,34.0–39.2,27.10,10.8,78.6,42.1,20.3,2023
601–800,Oklahoma State University,"21,250",14,6%,34.0–39.2,29.70,20.5,53.8,39.6,45.7,2023
601–800,Ontario Tech University,"8,969",28.6,8%,34.0–39.2,19.50,24.3,53,40.6,60.9,2023
601–800,The Open University,"68,390",31.6,8%,34.0–39.2,19.20,16.9,60.5,37.1,57.3,2023
601–800,Oxford Brookes University,"13,575",14.2,25%,34.0–39.2,24.60,22.7,52.8,37.2,83.6,2023
601–800,University of Parma,"28,210",32.1,6%,34.0–39.2,18.30,22.1,65.1,41.9,37.1,2023
601–800,Universidad Peruana Cayetano Heredia,"6,028",6.7,0%,34.0–39.2,20.70,12,80.9,41.9,47.2,2023
601–800,University of Perugia,"24,943",25.1,6%,34.0–39.2,21.60,19.3,73.5,41.9,46,2023
601–800,Polytechnic University of Bari,"9,998",43.1,1%,34.0–39.2,18.50,23.1,73.3,57.9,35,2023
601–800,Polytechnic University of Turin,"29,428",30.4,14%,34.0–39.2,23.90,26.7,58.4,55.7,48.7,2023
601–800,Prince Sattam Bin Abdulaziz University,"27,117",12.2,2%,34.0–39.2,17.70,9.9,80.4,37.8,73.6,2023
601–800,Universiti Putra Malaysia,"18,365",11.1,26%,34.0–39.2,38.50,28.2,28.8,74.3,79.4,2023
601–800,Qingdao University,"42,667",15.2,2%,34.0–39.2,16.40,14.7,75.9,40.9,22.1,2023
601–800,Université du Québec,"50,418",17.9,12%,34.0–39.2,26.90,29.1,35.6,43.8,72,2023
601–800,University of Regina,"14,172",24.7,27%,34.0–39.2,17.60,18,64.4,39,68.3,2023
601–800,Rensselaer Polytechnic Institute,"7,475",14.7,21%,34.0–39.2,28.90,26.1,51,59.1,72.6,2023
601–800,Riga Stradiņš University,"8,512",19.5,28%,34.0–39.2,16.20,11.2,75.5,38.2,73.1,2023
601–800,Riphah International University,"23,590",21.5,0%,34.0–39.2,13.60,9,82.8,37,44.5,2023
601–800,Rovira i Virgili University,"12,975",12.6,13%,34.0–39.2,21.90,22.3,61.5,40.5,55.2,2023
601–800,Universiti Sains Malaysia,"23,492",11.6,17%,34.0–39.2,36.10,25.3,43.2,44.8,60.6,2023
601–800,San Diego State University,"31,340",27.5,7%,34.0–39.2,24.50,11.1,69.4,37.6,33.5,2023
601–800,University of Sannio,"2,944",15.4,2%,34.0–39.2,18.00,18.5,70.8,55.5,28.6,2023
601–800,University of Santiago de Compostela,"24,713",14.5,9%,34.0–39.2,24.20,19.8,55.7,40.7,45.6,2023
601–800,Savitribai Phule Pune University,"5,163",12.1,6%,34.0–39.2,40.60,23.5,46,38.7,22,2023
601–800,University of Campania Luigi Vanvitelli,"33,663",35.1,2%,34.0–39.2,23.30,8.6,78,37.8,28.9,2023
601–800,Shanghai University,"37,499",13.1,7%,34.0–39.2,24.70,33.1,41.4,75.3,35.3,2023
601–800,"Soochow University, China","47,989",15.5,5%,34.0–39.2,23.00,21.4,64.5,59.9,25.9,2023
